COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,COD_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,DC_TOT,HH_TOT,mat_hom_tot,mat_muj_tot,mat_total
9,91,9120,93,3,2,0,1,54,2204,467,599,1066
9,91,9120,93,3,2,0,1,47,1907,512,79,591
9,91,9120,93,3,2,0,1,34,1368,185,175,360
9,91,9120,93,3,2,0,1,34,1283,274,227,501
9,91,9120,93,3,2,0,1,8,325,41,25,66
9,91,9120,93,3,2,0,1,58,2097,363,388,751
9,91,9120,93,3,2,0,1,33,1269,169,178,347
9,91,9120,93,3,2,0,1,59,2132,633,654,1287
9,91,9120,93,3,2,0,1,8,309,57,35,92
9,91,9120,93,3,2,0,1,33,1183,269,241,510
9,91,9109,93,3,2,1,1,4,149,17,10,27
9,91,9120,93,3,2,0,1,20,581,57,95,152
9,91,9120,93,3,2,0,1,11,410,53,31,84
9,91,9120,93,3,2,1,1,1,44,1,3,4
9,91,9120,93,3,2,1,1,2,82,13,2,15
9,91,9120,93,3,2,1,3,0,0,0,0,0
9,91,9120,93,3,2,1,3,0,0,0,0,0
9,91,9120,93,3,2,1,1,34,1181,210,153,363
9,91,9120,93,3,2,1,3,0,0,0,0,0
9,91,9120,93,3,2,1,1,8,321,46,51,97
9,91,9120,93,3,2,1,1,8,326,51,39,90
9,91,9120,93,3,2,1,1,4,125,23,14,37
9,91,9120,93,3,2,1,1,1,44,4,1,5
9,91,9120,93,3,2,1,3,0,0,0,0,0
9,91,9120,93,3,2,1,1,1,44,8,4,12
9,91,9120,93,3,2,1,1,1,44,6,0,6
9,91,9120,93,3,2,1,2,1,44,0,0,0
9,91,9120,93,3,2,1,3,0,0,0,0,0
9,91,9120,93,3,2,1,1,4,104,12,10,22
9,91,9120,93,3,2,0,3,0,0,0,0,0
9,91,9120,93,3,2,1,1,2,85,12,10,22
9,91,9120,93,3,2,1,3,0,0,0,0,0
9,91,9104,93,3,2,1,1,5,181,15,11,26
9,91,9120,93,3,2,1,3,0,0,0,0,0
9,91,9120,93,3,2,1,1,4,124,15,8,23
9,91,9120,93,3,2,1,1,2,52,4,3,7
9,91,9120,93,3,2,1,2,0,0,0,0,0
9,91,9120,93,3,2,1,1,1,44,3,2,5
9,91,9120,93,3,2,1,1,3,86,10,10,20
9,91,9120,93,4,3,0,1,28,1040,129,146,275
9,91,9105,93,2,1,0,1,54,1899,263,312,575
9,91,9105,93,2,1,0,1,31,1171,189,153,342
9,91,9105,93,2,1,0,1,16,632,65,59,124
9,91,9105,93,2,1,0,1,19,698,97,92,189
9,91,9105,93,2,1,0,1,8,251,27,14,41
9,91,9112,93,2,1,1,1,4,86,12,7,19
9,91,9105,93,2,1,1,1,9,313,39,42,81
9,91,9105,93,2,1,1,3,0,0,0,0,0
9,91,9105,93,2,1,1,1,4,90,10,6,16
9,91,9105,93,2,1,1,3,0,0,0,0,0
9,91,9105,93,2,1,1,1,4,129,10,6,16
9,91,9105,93,2,1,1,1,4,75,6,7,13
9,91,9105,93,2,1,1,1,7,241,23,19,42
9,91,9105,93,2,1,1,1,8,253,16,16,32
9,91,9105,93,2,1,1,1,3,60,11,5,16
9,91,9105,93,2,1,1,1,12,368,36,42,78
9,91,9105,93,2,1,1,3,0,0,0,0,0
9,91,9105,93,2,1,1,1,12,431,59,54,113
9,91,9105,93,2,1,1,3,0,0,0,0,0
9,91,9105,93,3,2,0,3,0,0,0,0,0
9,91,9105,93,3,2,0,1,40,1635,294,277,571
9,91,9105,93,3,2,0,1,19,712,137,144,281
9,91,9105,93,3,2,0,1,13,514,78,74,152
9,91,9105,93,3,2,1,1,4,162,10,11,21
9,91,9105,93,3,2,1,2,0,0,0,0,0
9,91,9105,93,3,2,1,3,0,0,0,0,0
9,91,9111,92,3,2,1,2,0,0,0,0,0
9,91,9105,93,3,2,1,1,3,74,0,0,0
9,91,9105,93,3,2,1,1,3,120,35,26,61
9,91,9112,93,3,2,1,1,19,751,120,98,218
9,91,9105,93,3,2,1,3,0,0,0,0,0
9,91,9105,93,3,2,1,1,16,596,62,50,112
9,91,9105,93,3,2,1,1,14,496,89,68,157
9,91,9105,93,3,2,1,1,5,171,19,17,36
9,91,9105,93,3,2,1,1,9,365,43,32,75
9,91,9105,93,3,2,1,1,2,88,14,9,23
9,91,9105,93,3,2,1,1,27,1029,133,89,222
9,91,9105,93,3,2,1,1,5,172,29,19,48
9,91,9105,93,3,2,1,3,0,0,0,0,0
9,91,9111,92,3,2,1,1,7,298,22,20,42
9,91,9105,93,3,2,1,1,11,387,38,40,78
9,91,9105,93,3,2,1,3,0,0,0,0,0
9,91,9105,93,3,2,1,1,7,228,26,19,45
9,91,9105,93,3,2,1,1,15,493,49,59,108
9,91,9105,93,3,2,1,1,1,44,1,1,2
9,91,9105,93,3,2,1,1,2,72,4,3,7
9,91,9114,93,2,1,0,1,47,1674,241,195,436
9,91,9114,93,2,1,0,1,41,1480,212,201,413
9,91,9114,93,2,1,0,1,24,815,127,99,226
9,91,9114,93,2,1,0,1,23,763,77,86,163
9,91,9114,93,2,1,0,1,1,42,21,0,21
9,91,9114,93,2,1,0,3,0,0,0,0,0
9,91,9114,93,2,1,0,1,37,1301,126,131,257
9,91,9114,93,2,1,1,1,6,202,19,22,41
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,1,7,189,12,22,34
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,0,3,0,0,0,0,0
9,91,9114,93,2,1,0,3,0,0,0,0,0
9,91,9114,93,2,1,1,1,2,88,4,13,17
9,91,9114,93,2,1,1,1,1,44,11,4,15
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,1,2,88,5,2,7
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,1,5,126,16,8,24
9,91,9114,93,3,2,0,1,43,1517,392,225,617
9,91,9114,93,3,2,0,1,58,2357,389,494,883
9,91,9114,93,3,2,0,1,54,1994,416,445,861
9,91,9114,93,3,2,1,3,0,0,0,0,0
9,91,9114,93,3,2,1,3,0,0,0,0,0
9,91,9114,93,3,2,1,2,0,0,0,0,0
9,91,9114,93,3,2,1,3,0,0,0,0,0
9,91,9114,93,3,2,1,1,12,411,41,32,73
9,91,9114,93,3,2,1,1,3,64,7,6,13
9,91,9114,93,3,2,1,3,0,0,0,0,0
9,91,9114,93,3,2,1,3,0,0,0,0,0
9,91,9114,93,3,2,1,1,23,813,92,68,160
9,91,9114,93,3,2,1,1,8,274,43,36,79
9,91,9107,93,2,1,0,1,34,1162,106,122,228
9,91,9107,93,2,1,0,1,34,1343,138,116,254
9,91,9107,93,2,1,0,1,24,889,102,73,175
9,91,9107,93,2,1,0,1,21,803,73,64,137
9,91,9107,93,2,1,0,1,37,1530,222,217,439
9,91,9107,93,2,1,1,1,3,56,5,3,8
9,91,9107,93,2,1,1,3,0,0,0,0,0
9,91,9107,93,2,1,1,3,0,0,0,0,0
9,91,9107,93,2,1,1,1,4,53,4,3,7
9,91,9107,93,2,1,1,1,3,54,7,5,12
9,91,9107,93,2,1,1,1,3,52,5,1,6
9,91,9107,93,2,1,1,1,3,48,3,2,5
9,91,9107,93,2,1,1,1,3,52,2,3,5
9,91,9107,93,2,1,1,3,0,0,0,0,0
9,91,9107,93,2,1,0,1,23,889,114,128,242
9,91,9107,93,2,1,1,3,0,0,0,0,0
9,91,9107,93,2,1,1,1,3,56,5,3,8
9,91,9107,93,2,1,1,1,3,49,6,0,6
9,91,9107,93,3,2,0,3,0,0,0,0,0
9,91,9107,93,3,2,0,1,13,524,58,43,101
9,91,9107,93,3,2,1,3,0,0,0,0,0
9,91,9107,93,3,2,1,3,0,0,0,0,0
9,91,9114,93,2,1,1,3,0,0,0,0,0
9,91,9107,93,3,2,0,1,16,577,145,170,315
9,91,9109,93,2,1,0,1,45,1386,180,159,339
9,91,9109,93,2,1,0,1,43,1544,279,326,605
9,91,9109,93,2,1,0,1,20,707,62,54,116
9,91,9109,93,2,1,0,1,72,2704,427,487,914
9,91,9109,93,2,1,0,1,20,709,126,111,237
9,91,9109,93,2,1,0,1,8,324,23,21,44
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,1,3,70,5,9,14
9,91,9120,93,2,1,1,1,2,50,7,1,8
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,1,8,289,19,20,39
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,1,4,58,2,5,7
9,91,9109,93,2,1,1,1,3,55,7,3,10
9,91,9109,93,2,1,1,1,3,50,5,6,11
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,1,3,58,1,5,6
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,1,4,62,5,6,11
9,91,9109,93,2,1,1,1,3,91,0,2,2
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,1,3,55,2,0,2
9,91,9109,93,2,1,1,1,4,85,2,0,2
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,2,1,1,3,0,0,0,0,0
9,91,9109,93,3,2,0,1,68,2653,484,588,1072
9,91,9109,93,3,2,0,1,17,563,104,102,206
9,91,9109,93,3,2,1,3,0,0,0,0,0
9,91,9109,93,3,2,1,1,2,74,9,12,21
9,91,9109,93,3,2,1,1,2,82,4,4,8
9,91,9109,93,3,2,1,1,1,44,3,0,3
9,91,9109,93,3,2,1,1,10,430,68,47,115
9,91,9118,93,2,1,0,1,37,1453,202,166,368
9,91,9118,93,2,1,0,1,27,1081,164,161,325
9,91,9118,93,2,1,0,1,21,832,110,97,207
9,91,9118,93,2,1,1,1,19,709,54,71,125
9,91,9118,93,2,1,0,1,16,629,81,51,132
9,91,9118,93,2,1,1,1,2,57,2,5,7
9,91,9118,93,2,1,1,1,2,49,1,0,1
9,91,9117,93,2,1,1,2,0,0,0,0,0
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,1,2,42,5,4,9
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,1,2,42,2,0,2
9,91,9118,93,2,1,0,3,0,0,0,0,0
9,91,9118,93,2,1,1,1,3,57,0,2,2
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9118,93,2,1,1,1,1,40,1,0,1
9,91,9118,93,2,1,1,1,3,67,4,2,6
9,91,9117,93,2,1,1,1,3,81,13,6,19
9,91,9118,93,2,1,1,1,4,61,2,2,4
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9118,93,2,1,1,1,4,67,3,2,5
9,91,9118,93,2,1,1,3,0,0,0,0,0
9,91,9118,93,3,2,0,1,15,605,48,30,78
9,91,9118,93,3,2,0,1,15,586,81,65,146
9,91,9118,93,3,2,1,1,17,649,89,79,168
9,91,9118,93,3,2,1,1,1,44,4,6,10
9,91,9118,93,3,2,1,3,0,0,0,0,0
9,91,9118,93,3,2,1,1,11,410,51,54,105
9,91,9118,93,3,2,0,3,0,0,0,0,0
9,91,9118,93,3,2,1,3,0,0,0,0,0
9,91,9118,93,3,2,1,1,11,450,65,61,126
9,91,9117,93,3,2,1,1,1,44,4,3,7
9,91,9118,93,3,2,0,1,1,44,4,6,10
9,91,9118,93,3,2,1,1,6,218,0,0,0
9,91,9118,93,3,2,1,1,11,371,42,31,73
9,91,9117,93,2,1,0,1,26,944,97,93,190
9,91,9117,93,2,1,0,1,25,915,192,217,409
9,91,9117,93,2,1,0,1,21,766,112,126,238
9,91,9117,93,2,1,1,1,3,81,1,2,3
9,91,9117,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,2,0,0,0,0,0
9,91,9117,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,1,2,42,3,4,7
9,91,9117,93,2,1,0,3,0,0,0,0,0
9,91,9117,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,1,2,42,6,3,9
9,91,9117,93,2,1,1,1,2,42,3,13,16
9,91,9117,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,1,2,42,2,0,2
9,91,9117,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,1,2,42,2,4,6
9,91,9117,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,2,1,1,3,0,0,0,0,0
9,91,9117,93,3,2,0,3,0,0,0,0,0
9,91,9117,93,3,2,0,1,14,560,102,126,228
9,91,9117,93,3,2,0,1,19,722,115,121,236
9,91,9117,93,3,2,0,1,12,495,45,61,106
9,91,9117,93,3,2,0,1,5,90,17,18,35
9,91,9117,93,3,2,1,1,1,44,0,2,2
9,91,9117,93,3,2,1,3,0,0,0,0,0
9,91,9117,93,3,2,1,1,3,114,17,10,27
9,91,9117,93,3,2,1,1,1,32,9,2,11
9,91,9117,93,3,2,1,1,8,305,15,24,39
9,91,9117,93,3,2,1,1,1,44,1,0,1
9,91,9117,93,3,2,1,1,8,340,38,25,63
9,91,9117,93,3,2,1,1,4,152,11,14,25
9,91,9117,93,3,2,1,3,0,0,0,0,0
9,91,9117,93,3,2,1,1,1,44,2,2,4
9,91,9117,93,3,2,1,1,1,44,3,2,5
9,91,9117,93,3,2,1,1,6,228,25,18,43
9,91,9117,93,3,2,1,1,3,110,8,2,10
9,91,9117,93,3,2,1,3,0,0,0,0,0
9,91,9117,93,3,2,1,1,1,44,7,8,15
9,91,9117,93,3,2,1,3,0,0,0,0,0
9,91,9117,93,3,2,1,1,3,88,6,6,12
9,91,9116,92,2,1,0,1,45,1736,217,229,446
9,91,9116,92,2,1,1,1,13,475,32,29,61
9,91,9116,92,2,1,1,1,11,348,22,23,45
9,91,9116,92,2,1,1,1,9,334,18,23,41
9,91,9116,92,2,1,0,1,20,811,88,105,193
9,91,9116,92,2,1,1,1,10,368,25,20,45
9,91,9116,92,2,1,1,1,13,435,39,29,68
9,91,9116,92,3,2,0,1,19,757,164,143,307
9,91,9116,92,3,2,0,1,15,614,55,67,122
9,91,9116,92,3,2,1,2,0,0,0,0,0
9,91,9116,92,3,2,1,3,0,0,0,0,0
9,91,9116,92,3,2,1,1,1,44,4,2,6
9,91,9116,92,3,2,1,1,17,606,87,51,138
9,91,9116,92,3,2,0,3,0,0,0,0,0
9,91,9116,92,3,2,1,2,0,0,0,0,0
9,91,9116,92,3,2,1,3,0,0,0,0,0
9,91,9116,92,3,2,1,1,5,187,22,17,39
9,91,9116,92,3,2,1,3,0,0,0,0,0
9,91,9116,92,3,2,1,1,5,114,9,7,16
9,91,9116,92,3,2,1,1,5,148,12,9,21
9,91,9116,92,3,2,1,2,0,0,0,0,0
9,91,9116,92,3,2,1,1,2,50,3,3,6
9,91,9116,92,3,2,1,1,7,259,22,24,46
9,91,9116,92,3,2,1,1,1,44,10,11,21
9,91,9116,92,3,2,1,1,7,285,29,37,66
9,91,9116,92,3,2,1,1,3,68,3,8,11
9,91,9116,92,3,2,1,1,1,44,1,3,4
9,91,9116,92,3,2,1,3,0,0,0,0,0
9,91,9116,92,3,2,1,1,6,229,17,25,42
9,91,9116,92,3,2,1,1,3,50,4,3,7
9,91,9116,92,3,2,1,1,5,201,20,31,51
9,91,9116,92,3,2,1,1,8,337,42,35,77
9,91,9116,92,3,2,1,1,2,48,10,3,13
9,91,9116,92,3,2,1,1,2,58,6,6,12
9,91,9116,92,3,2,1,3,0,0,0,0,0
9,91,9116,92,3,2,1,1,5,118,7,11,18
9,91,9116,92,3,2,1,3,0,0,0,0,0
9,91,9116,92,2,1,1,1,11,385,19,39,58
9,91,9116,92,3,2,1,1,14,442,49,33,82
9,91,9102,92,2,1,0,1,66,2722,435,397,832
9,91,9102,92,2,1,0,1,24,946,120,122,242
9,91,9102,92,2,1,0,1,71,2761,447,462,909
9,91,9102,92,2,1,0,1,61,2396,309,300,609
9,91,9102,92,2,1,0,1,20,751,78,69,147
9,91,9102,92,2,1,1,1,24,892,56,63,119
9,91,9102,92,2,1,1,2,0,0,0,0,0
9,91,9102,92,2,1,1,1,1,44,3,3,6
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,1,1,41,3,4,7
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,1,1,41,1,0,1
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,1,1,44,2,0,2
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,1,1,41,1,1,2
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,1,1,41,1,0,1
9,91,9102,92,2,1,1,2,0,0,0,0,0
9,91,9102,92,2,1,1,1,1,41,0,2,2
9,91,9102,92,2,1,1,1,1,41,1,0,1
9,91,9102,92,2,1,1,1,1,41,1,1,2
9,91,9102,92,2,1,1,1,1,41,2,0,2
9,91,9102,92,2,1,1,1,1,41,4,0,4
9,91,9102,92,2,1,1,1,1,41,2,1,3
9,91,9102,92,2,1,1,1,1,41,1,0,1
9,91,9102,92,2,1,1,1,10,394,18,32,50
9,91,9102,92,2,1,1,1,2,82,2,0,2
9,91,9102,92,2,1,1,1,1,41,2,3,5
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,2,0,0,0,0,0
9,91,9102,92,2,1,1,2,0,0,0,0,0
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,3,0,0,0,0,0
9,91,9102,92,2,1,1,1,4,142,10,7,17
9,91,9102,92,2,1,1,1,1,41,6,0,6
9,91,9102,92,3,2,0,3,0,0,0,0,0
9,91,9102,92,3,2,0,1,10,389,61,68,129
9,91,9102,92,3,2,1,3,0,0,0,0,0
9,91,9102,92,3,2,1,1,1,44,0,2,2
9,91,9102,92,3,2,1,1,1,44,7,2,9
9,91,9102,92,3,2,1,1,1,44,4,1,5
9,91,9102,92,3,2,1,1,1,44,5,3,8
9,91,9102,92,3,2,1,1,4,171,25,25,50
9,91,9102,92,3,2,1,1,4,115,23,12,35
9,91,9102,92,3,2,1,1,2,44,3,3,6
9,91,9102,92,3,2,1,3,0,0,0,0,0
9,91,9102,92,3,2,1,1,1,38,6,4,10
9,91,9102,92,3,2,1,2,0,0,0,0,0
9,91,9102,92,3,2,1,1,1,44,2,1,3
9,91,9102,92,3,2,1,1,6,264,44,32,76
9,91,9102,92,3,2,1,3,0,0,0,0,0
9,91,9102,92,3,2,1,1,5,206,20,19,39
9,91,9102,92,3,2,1,1,9,372,32,26,58
9,91,9102,92,3,2,1,1,10,311,38,38,76
9,91,9111,92,3,2,1,1,1,44,2,0,2
9,91,9102,92,3,2,1,3,0,0,0,0,0
9,91,9102,92,3,2,1,1,10,365,54,41,95
9,91,9102,92,3,2,1,1,1,36,2,2,4
9,91,9111,92,3,2,0,3,0,0,0,0,0
9,91,9102,92,3,2,1,1,8,224,93,74,167
9,91,9102,92,3,2,1,1,6,171,13,14,27
9,91,9102,92,3,2,1,1,1,44,5,5,10
9,91,9102,92,3,2,1,1,9,291,57,26,83
9,91,9102,92,3,2,1,1,1,44,0,2,2
9,91,9102,92,3,2,1,1,2,44,6,4,10
9,91,9102,92,3,2,1,1,3,83,9,17,26
9,91,9111,92,5,4,0,1,25,832,351,57,408
9,91,9111,92,2,1,0,1,67,2592,420,492,912
9,91,9121,92,2,1,0,1,38,1443,232,185,417
9,91,9111,92,2,1,0,1,44,1706,300,270,570
9,91,9111,92,2,1,0,1,19,699,121,121,242
9,91,9111,92,2,1,0,1,22,737,108,106,214
9,91,9111,92,2,1,0,1,12,446,38,21,59
9,91,9111,92,2,1,0,1,2,84,26,0,26
9,91,9111,92,2,1,1,1,9,276,41,54,95
9,91,9121,92,2,1,1,1,1,44,7,6,13
9,91,9121,92,2,1,1,1,1,42,5,2,7
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9121,92,2,1,1,1,4,142,16,23,39
9,91,9111,92,2,1,1,1,2,82,4,5,9
9,91,9111,92,2,1,1,1,2,82,5,6,11
9,91,9121,92,2,1,1,3,0,0,0,0,0
9,91,9108,92,2,1,0,1,38,1211,174,167,341
9,91,9111,92,2,1,1,1,3,59,10,5,15
9,91,9121,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,1,4,132,9,13,22
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,1,5,174,15,9,24
9,91,9121,92,2,1,1,1,1,42,8,4,12
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9121,92,2,1,1,1,1,42,6,2,8
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9121,92,2,1,1,1,1,42,1,4,5
9,91,9121,92,2,1,1,1,1,42,5,0,5
9,91,9111,92,2,1,1,1,5,145,15,13,28
9,91,9121,92,2,1,1,1,4,159,22,17,39
9,91,9111,92,2,1,1,1,1,43,1,1,2
9,91,9121,92,2,1,1,1,3,98,10,8,18
9,91,9121,92,2,1,1,1,3,128,7,4,11
9,91,9111,92,2,1,1,1,3,89,9,13,22
9,91,9121,92,2,1,1,1,1,42,4,2,6
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,1,7,193,13,16,29
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,1,2,49,6,7,13
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,0,3,0,0,0,0,0
9,91,9111,92,2,1,1,3,0,0,0,0,0
9,91,9111,92,2,1,1,1,5,144,16,20,36
9,91,9121,92,3,2,0,1,19,556,100,63,163
9,91,9111,92,3,2,0,2,0,0,0,0,0
9,91,9121,92,3,2,0,1,34,1228,151,257,408
9,91,9111,92,3,2,0,1,53,1879,490,599,1089
9,91,9121,92,3,2,0,3,0,0,0,0,0
9,91,9111,92,3,2,0,1,13,369,65,48,113
9,91,9111,92,3,2,0,3,0,0,0,0,0
9,91,9121,92,3,2,0,1,31,1027,165,151,316
9,91,9121,92,3,2,0,1,26,976,211,231,442
9,91,9121,92,3,2,0,3,0,0,0,0,0
9,91,9111,92,3,2,1,1,14,511,62,45,107
9,91,9121,92,3,2,1,1,2,60,3,5,8
9,91,9111,92,3,2,1,1,6,247,20,17,37
9,91,9111,92,3,2,1,3,0,0,0,0,0
9,91,9111,92,3,2,1,1,10,373,48,43,91
9,91,9121,92,2,1,1,3,0,0,0,0,0
9,91,9121,92,3,2,1,1,3,40,6,2,8
9,91,9111,92,3,2,1,3,0,0,0,0,0
9,91,9121,92,3,2,1,1,1,44,7,2,9
9,91,9121,92,3,2,1,3,0,0,0,0,0
9,91,9111,92,3,2,1,1,4,81,20,12,32
9,91,9111,92,3,2,1,3,0,0,0,0,0
9,91,9111,92,3,2,1,1,1,44,2,1,3
9,91,9111,92,3,2,1,1,13,373,31,30,61
9,91,9111,92,3,2,1,1,12,404,44,48,92
9,91,9121,92,3,2,1,1,1,44,11,1,12
9,91,9121,92,3,2,1,1,16,585,99,83,182
9,91,9121,92,3,2,1,1,4,130,16,17,33
9,91,9121,92,3,2,1,1,5,212,23,13,36
9,91,9121,92,3,2,1,2,0,0,0,0,0
9,91,9111,92,3,2,1,1,2,44,1,1,2
9,91,9111,92,3,2,1,1,5,95,14,14,28
9,91,9111,92,3,2,1,3,0,0,0,0,0
9,91,9106,92,3,2,1,1,5,118,13,16,29
9,91,9121,92,3,2,1,1,7,197,11,20,31
9,91,9121,92,3,2,1,1,2,82,7,9,16
9,91,9111,92,3,2,1,3,0,0,0,0,0
9,91,9111,92,3,2,1,1,1,44,0,2,2
9,91,9111,92,3,2,1,1,3,118,6,13,19
9,91,9111,92,3,2,1,1,11,375,40,38,78
9,91,9121,92,3,2,1,1,2,80,0,0,0
9,91,9111,92,3,2,1,1,7,243,37,23,60
9,91,9121,92,3,2,1,1,1,44,4,2,6
9,91,9111,92,3,2,1,1,11,354,38,41,79
9,91,9111,92,3,2,0,1,15,499,147,139,286
9,91,9121,92,3,2,1,1,8,298,33,49,82
9,91,9111,92,3,2,1,2,0,0,0,0,0
9,91,9111,92,3,2,1,1,8,216,30,24,54
9,91,9121,92,3,2,1,2,0,0,0,0,0
9,91,9111,92,3,2,1,2,2,68,0,0,0
9,91,9119,92,3,2,1,1,11,453,31,22,53
9,91,9121,92,3,2,1,1,5,165,16,16,32
9,91,9111,92,3,2,1,1,3,94,10,18,28
9,91,9121,92,3,2,1,1,3,120,13,26,39
9,91,9111,92,3,2,1,2,0,0,0,0,0
9,91,9121,92,3,2,1,1,12,319,71,51,122
9,91,9111,92,3,2,1,3,0,0,0,0,0
9,91,9111,92,3,2,1,3,0,0,0,0,0
9,91,9106,92,2,1,0,1,35,1352,196,223,419
9,91,9106,92,2,1,0,1,30,1233,177,174,351
9,91,9106,92,2,1,1,1,13,527,63,69,132
9,91,9106,92,2,1,1,1,11,425,35,31,66
9,91,9106,92,2,1,1,1,15,592,58,41,99
9,91,9106,92,2,1,1,1,7,288,28,21,49
9,91,9106,92,2,1,1,1,2,68,2,3,5
9,91,9106,92,2,1,1,1,4,133,11,6,17
9,91,9106,92,2,1,0,3,0,0,0,0,0
9,91,9106,92,2,1,1,1,16,636,62,48,110
9,91,9106,92,2,1,1,1,2,74,3,7,10
9,91,9106,92,2,1,1,3,0,0,0,0,0
9,91,9106,92,2,1,1,1,4,138,6,4,10
9,91,9106,92,2,1,1,1,2,88,2,2,4
9,91,9106,92,2,1,1,3,0,0,0,0,0
9,91,9106,92,2,1,1,1,6,258,27,16,43
9,91,9106,92,2,1,1,1,8,285,30,27,57
9,91,9106,92,2,1,1,1,2,85,7,13,20
9,91,9106,92,2,1,1,3,0,0,0,0,0
9,91,9106,92,2,1,1,1,5,206,18,15,33
9,91,9106,92,2,1,1,1,12,502,42,34,76
9,91,9101,92,3,2,0,3,0,0,0,0,0
9,91,9106,92,3,2,1,1,2,84,15,5,20
9,91,9106,92,3,2,1,1,10,298,31,21,52
9,91,9106,92,3,2,1,1,2,41,2,3,5
9,92,9210,91,3,2,1,1,7,226,25,25,50
9,91,9106,92,3,2,1,1,1,44,5,2,7
9,91,9106,92,2,1,1,1,3,126,6,16,22
9,91,9106,92,2,1,1,3,0,0,0,0,0
9,91,9106,92,3,2,1,1,1,44,6,1,7
9,91,9106,92,2,1,1,3,0,0,0,0,0
